Time	avg(Block size (kB)) – Bitcoin
09.12.2013	172596.55681818182
10.12.2013	191762.578125
11.12.2013	195924.70303030303
12.12.2013	170573.07975460123
13.12.2013	177243.8103448276
14.12.2013	167295.51515151514
15.12.2013	172007.0338983051
16.12.2013	179755.9751243781
17.12.2013	168914.24137931035
18.12.2013	204074.7537688442
19.12.2013	148427.04867256636
20.12.2013	183211.85393258426
21.12.2013	173917.64596273293
22.12.2013	162082.52071005918
23.12.2013	168516.38596491228
24.12.2013	167303.37869822484
25.12.2013	176324.1913580247
26.12.2013	166255.17777777778
27.12.2013	146293.0597826087
28.12.2013	177773.78666666665
29.12.2013	174762.6607142857
30.12.2013	175158.36994219653
31.12.2013	144519.6847826087
01.01.2014	105176.40487804878
02.01.2014	213055.41791044775
03.01.2014	196643.04347826086
04.01.2014	185009.4184397163
05.01.2014	166161.1658031088
06.01.2014	203092.99462365592
07.01.2014	176517.604519774
08.01.2014	157901.79792746113
09.01.2014	141840.5265700483
10.01.2014	146732.79144385026
11.01.2014	140351.33809523808
12.01.2014	126423.48792270532
13.01.2014	166477.44970414203
14.01.2014	174550.46296296295
15.01.2014	162223.95652173914
16.01.2014	159538.34054054055
17.01.2014	189940.94736842104
18.01.2014	144555.44252873564
19.01.2014	142592.37869822484
20.01.2014	184311.70256410257
21.01.2014	219995.35542168675
22.01.2014	171825.96354166666
23.01.2014	185492.42372881356
24.01.2014	170937.0634920635
25.01.2014	166226.6606060606
26.01.2014	178053.625
27.01.2014	187405.55747126436
28.01.2014	215825.51298701297
29.01.2014	192529.30263157896
30.01.2014	174558.83522727274
31.01.2014	167553.79347826086
01.02.2014	151615.50264550265
02.02.2014	158543.18279569893
03.02.2014	180838.6685082873
04.02.2014	221137.5406976744
05.02.2014	220943.6607142857
06.02.2014	210022.9945054945
07.02.2014	245162.92903225808
08.02.2014	186857.17582417582
09.02.2014	210512.22463768115
10.02.2014	210632.83333333334
11.02.2014	199333.3719512195
12.02.2014	250903.4382022472
13.02.2014	217723.7415730337
14.02.2014	224743.87434554973
15.02.2014	180134.80213903743
16.02.2014	145525.53333333333
17.02.2014	216751.29032258064
18.02.2014	225585.84662576686
19.02.2014	205789.575
20.02.2014	226498.5197740113
21.02.2014	255513.84868421053
22.02.2014	184972
23.02.2014	210501.64285714287
24.02.2014	225952.88481675394
25.02.2014	281647.2422360248
26.02.2014	233025.98913043478
27.02.2014	207854.72340425532
28.02.2014	236634.67403314917
01.03.2014	261243.55555555556
02.03.2014	239263.70714285714
03.03.2014	332402.27702702704
04.03.2014	357354.9060402685
05.03.2014	283470.5705128205
06.03.2014	245072.76878612716
07.03.2014	249044.1686746988
08.03.2014	211094.42857142858
09.03.2014	199771.95530726257
10.03.2014	278178.80536912754
11.03.2014	251411.60714285713
12.03.2014	239561.87362637362
13.03.2014	256820.77777777778
14.03.2014	305855.962406015
15.03.2014	186097.20606060605
16.03.2014	167490.45029239767
17.03.2014	211539.80124223602
18.03.2014	175493.14383561644
19.03.2014	222877.025
20.03.2014	216654.9209039548
21.03.2014	234227.49462365592
22.03.2014	243031.9411764706
23.03.2014	144914.57009345794
24.03.2014	217301.29787234042
25.03.2014	246535.31847133758
26.03.2014	243738.7610062893
27.03.2014	238861.9421965318
28.03.2014	220066.58620689655
29.03.2014	172981.05714285714
30.03.2014	232450.45714285714
31.03.2014	209477.88333333333
01.04.2014	218021.3216374269
02.04.2014	196244.86802030457
03.04.2014	175201.8725490196
04.04.2014	198059.95384615383
05.04.2014	192057.45614035087
06.04.2014	212449.85430463575
07.04.2014	243702.1059602649
08.04.2014	292680.17164179106
09.04.2014	243824.23602484472
10.04.2014	254416.33548387096
11.04.2014	223737.7869822485
12.04.2014	170046.2298136646
13.04.2014	162342.1497326203
14.04.2014	216129.82901554403
15.04.2014	241621.07142857142
16.04.2014	271066.3333333333
17.04.2014	223713.34911242605
18.04.2014	205560.26875
19.04.2014	193319.12578616352
20.04.2014	169593.01123595505
21.04.2014	190698.40935672514
22.04.2014	288122.51948051946
23.04.2014	242034.89696969697
24.04.2014	279837.3774834437
25.04.2014	226678.67582417582
26.04.2014	180042.80981595092
27.04.2014	181005.9209039548
28.04.2014	238974.05263157896
29.04.2014	227226.83625730994
30.04.2014	270333.3503649635
01.05.2014	191978.85227272726
02.05.2014	211548.3105590062
03.05.2014	203527.0633802817
04.05.2014	201563.05298013246
05.05.2014	299039.512
06.05.2014	219220.3505154639
07.05.2014	244229.03773584907
08.05.2014	231275.49101796406
09.05.2014	217087.7705882353
10.05.2014	170755.25139664803
11.05.2014	217980.04605263157
12.05.2014	256592.35975609755
13.05.2014	231819.09259259258
14.05.2014	263311.9866666667
15.05.2014	247333.7894736842
16.05.2014	210022.59668508288
17.05.2014	189017.3005780347
18.05.2014	185464.15697674418
19.05.2014	240639.09523809524
20.05.2014	248944.4802259887
21.05.2014	236798.09142857144
22.05.2014	244774.88372093023
23.05.2014	251024.81818181818
24.05.2014	192923.5974025974
25.05.2014	219349.21739130435
26.05.2014	249870.41139240508
27.05.2014	296760.82352941175
28.05.2014	249080.7100591716
29.05.2014	271797.60283687944
30.05.2014	220130.37125748504
31.05.2014	208395.54421768707
01.06.2014	205033.92
02.06.2014	199626.90673575128
03.06.2014	234821.7415730337
04.06.2014	204431.08287292818
05.06.2014	262957.5986842105
06.06.2014	273251.3525179856
07.06.2014	184429.66451612904
08.06.2014	228370.22794117648
09.06.2014	232621.69871794872
10.06.2014	239050.36526946106
11.06.2014	251775.74657534246
12.06.2014	230417.88953488372
13.06.2014	231058.2699386503
14.06.2014	175539.23033707865
15.06.2014	171801.7210526316
16.06.2014	216450.07978723405
17.06.2014	214619.63043478262
18.06.2014	234856.90506329114
19.06.2014	226365.46107784432
20.06.2014	178434.68279569893
21.06.2014	168137.69892473117
22.06.2014	176881.30555555556
23.06.2014	204360.85227272726
24.06.2014	202052.71808510637
25.06.2014	203568.34759358288
26.06.2014	205764.5730994152
27.06.2014	184046.8426395939
28.06.2014	178338.9835164835
29.06.2014	196855.68152866242
30.06.2014	325750.5909090909
01.07.2014	329402.015037594
02.07.2014	291681.1094890511
03.07.2014	267267.5251798561
04.07.2014	197773.5481927711
05.07.2014	184142.80263157896
06.07.2014	232487.38028169013
07.07.2014	254280.33333333334
08.07.2014	285394.31333333335
09.07.2014	256588.2409638554
10.07.2014	253822.69127516777
11.07.2014	233474.3076923077
12.07.2014	193903.025477707
13.07.2014	212885.65
14.07.2014	263035.4592592593
15.07.2014	258661.33333333334
16.07.2014	259492.31944444444
17.07.2014	226245.48837209304
18.07.2014	224514.38953488372
19.07.2014	191394.6779661017
20.07.2014	214038.09677419355
21.07.2014	243837.64516129033
22.07.2014	271551.11971830984
23.07.2014	260616.22602739726
24.07.2014	270031.25874125876
25.07.2014	230668.0245398773
26.07.2014	228282.33582089553
27.07.2014	218658.40522875817
28.07.2014	254153.03333333333
29.07.2014	241562.8120805369
30.07.2014	230701.02906976745
31.07.2014	265432.1818181818
01.08.2014	243288.7898089172
02.08.2014	190202.33128834356
03.08.2014	198484.7857142857
04.08.2014	301305.5234375
05.08.2014	323926.34074074076
06.08.2014	287597.85975609755
07.08.2014	249787.05625
08.08.2014	252674.87974683545
09.08.2014	191162.34065934067
10.08.2014	206576.14689265538
11.08.2014	247431.35164835164
12.08.2014	256543.8620689655
13.08.2014	316760.7310344828
14.08.2014	259322.99444444446
15.08.2014	258699.3818181818
16.08.2014	310691.87341772154
17.08.2014	212323.7294117647
18.08.2014	210609.9696969697
19.08.2014	221730.55376344087
20.08.2014	243004.12426035502
21.08.2014	251583.54545454544
22.08.2014	247983.3439490446
23.08.2014	195526.3086419753
24.08.2014	242154.41780821918
25.08.2014	290531.51824817515
26.08.2014	244666.50867052024
27.08.2014	253810.0177514793
28.08.2014	224507.93063583816
29.08.2014	211672.1
30.08.2014	186332.36263736265
31.08.2014	179603.42021276595
01.09.2014	296362.6911764706
02.09.2014	282462.03401360544
03.09.2014	238546.46153846153
04.09.2014	249913.6012658228
05.09.2014	272765.56551724137
06.09.2014	195681.61452513965
07.09.2014	252389.33548387096
08.09.2014	296770.2986111111
09.09.2014	352552.79452054796
10.09.2014	307048.5923566879
11.09.2014	216341.01176470588
12.09.2014	242384.7142857143
13.09.2014	181349.591160221
14.09.2014	274821.63291139243
15.09.2014	289002.38607594935
16.09.2014	296312.6549707602
17.09.2014	240645.2688172043
18.09.2014	236702.96089385476
19.09.2014	221352.8596491228
20.09.2014	208401.69886363635
21.09.2014	217996.26829268291
22.09.2014	260388.30357142858
23.09.2014	309575.93333333335
24.09.2014	285509.25641025644
25.09.2014	283576.93604651163
26.09.2014	310114.9552238806
27.09.2014	292425.91791044775
28.09.2014	328592.44615384616
29.09.2014	322685.85401459853
30.09.2014	297150.6993464052
01.10.2014	300234.36129032256
02.10.2014	298949.3043478261
03.10.2014	290937.2808219178
04.10.2014	276822.93506493507
05.10.2014	268188.07100591715
06.10.2014	280036.701863354
07.10.2014	337277.4029850746
08.10.2014	308250.15277777775
09.10.2014	300559.5472972973
10.10.2014	285418.85806451616
11.10.2014	248888.21527777778
12.10.2014	286207.4864864865
13.10.2014	296388.10967741936
14.10.2014	368183.1666666667
15.10.2014	297119.0463576159
16.10.2014	284944.8716216216
17.10.2014	290464.88028169016
18.10.2014	225046.0487804878
19.10.2014	312005.4360902256
20.10.2014	338066.87591240875
21.10.2014	312191
22.10.2014	289547.40880503145
23.10.2014	308030.33774834435
24.10.2014	269695.3144654088
25.10.2014	265844.5741935484
26.10.2014	333230.024
27.10.2014	315266.54088050313
28.10.2014	353804.77536231885
29.10.2014	319597.3677419355
30.10.2014	298692.79411764705
31.10.2014	254220.8670212766
01.11.2014	242735.87421383648
02.11.2014	315692.9870967742
03.11.2014	303758.3550295858
04.11.2014	303958.8333333333
05.11.2014	350468.49275362317
06.11.2014	349831.82467532466
07.11.2014	338618.23333333334
08.11.2014	265582.137254902
09.11.2014	316057.2133333333
10.11.2014	346646.612244898
11.11.2014	385816.3100775194
12.11.2014	371572.07482993195
13.11.2014	381122.4896551724
14.11.2014	324487.2207792208
15.11.2014	288056.82857142854
16.11.2014	316552.87333333335
17.11.2014	367715.11805555556
18.11.2014	324235.2987012987
19.11.2014	338609.87234042556
20.11.2014	360704.3695652174
21.11.2014	367333.22047244094
22.11.2014	265635.25324675324
23.11.2014	333664.1338028169
24.11.2014	346860.4557823129
25.11.2014	378573.74242424243
26.11.2014	342084.7226277372
27.11.2014	346226.12765957444
28.11.2014	328049.2702702703
29.11.2014	273658.3503184713
30.11.2014	361432.51875
01.12.2014	415372.56923076924
02.12.2014	391368.76
03.12.2014	474028.9655172414
04.12.2014	378689.9726027397
05.12.2014	324024.28846153844
06.12.2014	326682.1678832117
07.12.2014	350831.5714285714
08.12.2014	352165.1717791411
09.12.2014	359033.6408450704
10.12.2014	348320.4405594406
11.12.2014	327350.52702702704
12.12.2014	333217.3546099291
13.12.2014	284367.05479452055
14.12.2014	367709.6382978723
15.12.2014	410678.1773049645
16.12.2014	433898.6083916084
17.12.2014	461817.046875
18.12.2014	426957.5968992248
19.12.2014	398502.4452554745
20.12.2014	384143.50746268657
21.12.2014	352554.74242424243
22.12.2014	352497.81707317074
23.12.2014	391734.61333333334
24.12.2014	291174.6339869281
25.12.2014	235349.8670886076
26.12.2014	274921.65789473685
27.12.2014	290968.375
28.12.2014	280020.49112426036
29.12.2014	284166.3231707317
30.12.2014	301214.96774193546
31.12.2014	269747.5
01.01.2015	187483.71515151515
02.01.2015	265137.32727272727
03.01.2015	295148.6913580247
04.01.2015	282243.23255813954
05.01.2015	360960.7371794872
06.01.2015	314165.83544303797
07.01.2015	342805.53571428574
08.01.2015	390776.84353741497
09.01.2015	406356.2
10.01.2015	398392.29931972787
11.01.2015	333321.89677419356
12.01.2015	388420.9014084507
13.01.2015	473648.6692913386
14.01.2015	420506.70344827586
15.01.2015	422705.54304635763
16.01.2015	394174.76258992805
17.01.2015	391075.8623188406
18.01.2015	320820.01960784313
19.01.2015	402776.0208333333
20.01.2015	450219.0254237288
21.01.2015	354153.3087248322
22.01.2015	396514.23703703703
23.01.2015	390417.3870967742
24.01.2015	372339.7380952381
25.01.2015	457589.824
26.01.2015	491455.6377952756
27.01.2015	384686.85906040267
28.01.2015	273634.4695121951
29.01.2015	282345.3780487805
30.01.2015	312746.9202898551
31.01.2015	314858.0722891566
01.02.2015	300457.864516129
02.02.2015	308427.6037735849
03.02.2015	404064.7007874016
04.02.2015	311072.8553459119
05.02.2015	298086.27672955976
06.02.2015	260908.6327683616
07.02.2015	284945.58490566036
08.02.2015	406654.6060606061
09.02.2015	366250.44720496895
10.02.2015	397552.36805555556
11.02.2015	347811.96202531643
12.02.2015	421358.243697479
13.02.2015	501242.5342465753
14.02.2015	416030.9625
15.02.2015	468847.4928571429
16.02.2015	414953.9872611465
17.02.2015	445682.40939597314
18.02.2015	361059.00598802394
19.02.2015	315926.8734939759
20.02.2015	382549.7658227848
21.02.2015	401512.23943661974
22.02.2015	356274.11258278147
23.02.2015	404722.0281690141
24.02.2015	435635.0465116279
25.02.2015	355795.74842767295
26.02.2015	364037.30666666664
27.02.2015	375608.78289473685
28.02.2015	442106.92957746476
01.03.2015	394733.4428571428
02.03.2015	408546.3101265823
03.03.2015	406338.82278481015
04.03.2015	401708.45
05.03.2015	476900.1287878788
06.03.2015	391679.88513513515
07.03.2015	387500.64285714284
08.03.2015	351908.4743589744
09.03.2015	446213.8333333333
10.03.2015	400507.15789473685
11.03.2015	407319.13636363635
12.03.2015	461840.5267175573
13.03.2015	373348.18493150687
14.03.2015	394160.9465648855
15.03.2015	350267.72027972026
16.03.2015	430460.2158273381
17.03.2015	411491.5625
18.03.2015	377621.6405228758
19.03.2015	457138.2481751825
20.03.2015	408021.7794117647
21.03.2015	345467.1721854305
22.03.2015	390491.661971831
23.03.2015	416135.5724137931
24.03.2015	292805.3294797688
25.03.2015	312553.85185185185
26.03.2015	368037.4121621622
27.03.2015	301105.4210526316
28.03.2015	341894.4391891892
29.03.2015	352724.49019607843
30.03.2015	415471.0211267606
31.03.2015	400420.98
01.04.2015	469369.7196969697
02.04.2015	367188.3795180723
03.04.2015	409840.80821917806
04.04.2015	340018.3660130719
05.04.2015	377984.49324324325
06.04.2015	468922.15079365077
07.04.2015	394002
08.04.2015	462382.6
09.04.2015	439197.05263157893
10.04.2015	375338.0460526316
11.04.2015	392244.9928571429
12.04.2015	371312.7578125
13.04.2015	414068.1282051282
14.04.2015	396371.9731543624
15.04.2015	448382.5573770492
16.04.2015	365163.8695652174
17.04.2015	422755.1904761905
18.04.2015	368046.5068493151
19.04.2015	367780.2068965517
20.04.2015	392346.1168831169
21.04.2015	381146.66013071896
22.04.2015	393256.96710526315
23.04.2015	457809.26153846155
24.04.2015	493347.1129032258
25.04.2015	328686.8159509202
26.04.2015	378717.4791666667
27.04.2015	436451.96350364963
28.04.2015	386087.5163398693
29.04.2015	495053.88976377953
30.04.2015	438464.24626865675
01.05.2015	338625.38513513515
02.05.2015	371399.9319727891
03.05.2015	345818.59574468085
04.05.2015	437794.8671875
05.05.2015	385758.9025974026
06.05.2015	363293.55279503105
07.05.2015	420890.1205673759
08.05.2015	399740.32666666666
09.05.2015	381327.1395348837
10.05.2015	422314.52713178296
11.05.2015	393459.15189873416
12.05.2015	402724.37333333335
13.05.2015	355236.0802469136
14.05.2015	339278.6038961039
15.05.2015	370002.537414966
16.05.2015	389019.2272727273
17.05.2015	311851.2105263158
18.05.2015	375255.13194444444
19.05.2015	450350.1230769231
20.05.2015	390349.04137931037
21.05.2015	334343.6322580645
22.05.2015	412173.10869565216
23.05.2015	433590.41071428574
24.05.2015	398880.30821917806
25.05.2015	425769.4964539007
26.05.2015	419110.6111111111
27.05.2015	437907.72463768115
28.05.2015	452907.6060606061
29.05.2015	422254.6493506493
30.05.2015	480064.8676470588
31.05.2015	379709.5743243243
01.06.2015	531085.2272727273
02.06.2015	468841.7733333333
03.06.2015	471853.91549295775
04.06.2015	432630.43262411345
05.06.2015	421890.89130434784
06.06.2015	287492.59550561797
07.06.2015	356153.3624161074
08.06.2015	372258.94267515925
09.06.2015	419617.4238410596
10.06.2015	490486.875739645
11.06.2015	459191.7037037037
12.06.2015	479207.7323943662
13.06.2015	375147.3144654088
14.06.2015	407006.50675675675
15.06.2015	512932.125
16.06.2015	573775.8305084746
17.06.2015	511237.1835443038
18.06.2015	484417.9487179487
19.06.2015	515908.68707482994
20.06.2015	440191.25373134325
21.06.2015	459852.0806451613
22.06.2015	589237.7320261438
23.06.2015	521622.67142857146
24.06.2015	385564.6346153846
25.06.2015	358829.1118421053
26.06.2015	416877.44805194804
27.06.2015	485407.6666666667
28.06.2015	412737.08510638296
29.06.2015	487113.4928571429
30.06.2015	598433.8689655173
01.07.2015	634471.4888888889
02.07.2015	476935.3961038961
03.07.2015	430264.55279503105
04.07.2015	388086.19736842107
05.07.2015	442218.161971831
06.07.2015	507758.4033149171
07.07.2015	769014.1641791045
08.07.2015	737150.6086956522
09.07.2015	744732.984962406
10.07.2015	644446.2857142857
11.07.2015	746482.75
12.07.2015	776860.0962962963
13.07.2015	717927.8310810811
14.07.2015	716006.9444444445
15.07.2015	662799.6405228758
16.07.2015	699365.5970149253
17.07.2015	676601.9863945579
18.07.2015	654657.5167785235
19.07.2015	639913.5197368421
20.07.2015	439029.0512820513
21.07.2015	535469.5984251968
22.07.2015	463088.83766233764
23.07.2015	401367.97142857144
24.07.2015	376293.4437869823
25.07.2015	354706.2207792208
26.07.2015	433771.2083333333
27.07.2015	532104.9395973154
28.07.2015	574467.5
29.07.2015	840224.3486842106
30.07.2015	777652.6417910447
31.07.2015	756096.6622516556
01.08.2015	729843.7548387097
02.08.2015	428181.6953642384
03.08.2015	454972.5541401274
04.08.2015	797579.7573529412
05.08.2015	800967.0676691729
06.08.2015	785166.5524475524
07.08.2015	498200.9489051095
08.08.2015	350408.9751552795
09.08.2015	368554.1971830986
10.08.2015	450405.82035928144
11.08.2015	410415.04938271607
12.08.2015	503203.8015873016
13.08.2015	444049.387755102
14.08.2015	433368.661971831
15.08.2015	391478.2189781022
16.08.2015	378582.6376811594
17.08.2015	425367.9183673469
18.08.2015	479367.43262411345
19.08.2015	414436.3076923077
20.08.2015	407439.18666666665
21.08.2015	366044.8787878788
22.08.2015	378241.82911392406
23.08.2015	408776.96268656716
24.08.2015	464596.0064516129
25.08.2015	486048.4222222222
26.08.2015	384749.55279503105
27.08.2015	438590.2773722628
28.08.2015	413004.8
29.08.2015	351047.25
30.08.2015	372106.88
31.08.2015	454286.3949044586
01.09.2015	451843.7272727273
02.09.2015	755693.86875
03.09.2015	494697.9589041096
04.09.2015	355466.6282051282
05.09.2015	448417.1700680272
06.09.2015	411318.4861111111
07.09.2015	477577.6118421053
08.09.2015	692282.625
09.09.2015	728354.9865771813
10.09.2015	698637.081871345
11.09.2015	698082
12.09.2015	662130.7259259259
13.09.2015	623393.4105960265
14.09.2015	742593.2631578947
15.09.2015	697780.8625
16.09.2015	675848.6056338028
17.09.2015	705267.8333333334
18.09.2015	556745.918367347
19.09.2015	469263.016
20.09.2015	479238.5703125
21.09.2015	602381.803030303
22.09.2015	486307.3057324841
23.09.2015	459780.7911392405
24.09.2015	487708.92142857146
25.09.2015	428839.26829268294
26.09.2015	437717.9319727891
27.09.2015	442061.56375838927
28.09.2015	514718.12587412586
29.09.2015	464740.4425287356
30.09.2015	514060.41891891893
01.10.2015	457235.71140939597
02.10.2015	528039.0217391305
03.10.2015	392751.2689655172
04.10.2015	372704.56862745096
05.10.2015	423255.3137254902
06.10.2015	542647.3732394367
07.10.2015	686499.5864661654
08.10.2015	658225.2214285714
09.10.2015	595055.6746031746
10.10.2015	632631.6875
11.10.2015	541174.4863013698
12.10.2015	575099.9366197183
13.10.2015	555196.6569343066
14.10.2015	526125.5131578947
15.10.2015	538090.1506024096
16.10.2015	577965.2361111111
17.10.2015	599779.5441176471
18.10.2015	532674.7448275862
19.10.2015	510530.32727272727
20.10.2015	689353.40625
21.10.2015	565292.1319444445
22.10.2015	546734.4391891892
23.10.2015	555677.7449664429
24.10.2015	525396.9655172414
25.10.2015	527245.7612903225
26.10.2015	477430.0304878049
27.10.2015	546607.8843537415
28.10.2015	592792.6402877698
29.10.2015	591662.0331125828
30.10.2015	517576.0409356725
31.10.2015	540260.7959183673
01.11.2015	541943.7124183007
02.11.2015	625830.3529411765
03.11.2015	683601.5161290322
04.11.2015	784127.3225806452
05.11.2015	729976.6712328767
06.11.2015	658056.9655172414
07.11.2015	536131.2960526316
08.11.2015	548014.834532374
09.11.2015	623500.22147651
10.11.2015	606811.7671232877
11.11.2015	524536.4107142857
12.11.2015	524626.6770186336
13.11.2015	493297.16875
14.11.2015	541817.4225352113
15.11.2015	498394.175
16.11.2015	521451.6011560694
17.11.2015	557605.1812080537
18.11.2015	598407.7647058824
19.11.2015	609870.7647058824
20.11.2015	505331.3532934132
21.11.2015	468868.2183908046
22.11.2015	437165.43604651163
23.11.2015	515721.7607361963
24.11.2015	523031.58974358975
25.11.2015	558613.1283783783
26.11.2015	536883.8295454546
27.11.2015	649564.037593985
28.11.2015	551229.1168831169
29.11.2015	453507.3624161074
30.11.2015	672511.8765432099
01.12.2015	567073.9461077844
02.12.2015	655984.6149068323
03.12.2015	643185.8661971831
04.12.2015	588731.8300653595
05.12.2015	574138.5485714285
06.12.2015	594406.4591194969
07.12.2015	688184.6598639456
08.12.2015	617037.6685714286
09.12.2015	687723.8511904762
10.12.2015	532227.9907407408
11.12.2015	637256.025
12.12.2015	689175.024691358
13.12.2015	688830.5704225352
14.12.2015	629963.7435897436
15.12.2015	621391.9180327869
16.12.2015	676312.527607362
17.12.2015	676607.8193548387
18.12.2015	611859.2307692308
19.12.2015	653255.3757961784
20.12.2015	600066.496969697
21.12.2015	766527.7382550335
22.12.2015	749793.44
23.12.2015	686930.5796178344
24.12.2015	729631.7753623188
25.12.2015	528243.8271604938
26.12.2015	542835.350877193
27.12.2015	447306.1804878049
28.12.2015	656115.8675496689
29.12.2015	621074.4339622641
30.12.2015	554078.4606060606
31.12.2015	554895.0845070423
01.01.2016	493407.13333333336
02.01.2016	579743.724137931
03.01.2016	554655.7379310345
04.01.2016	556970.3867403315
05.01.2016	641778.949044586
06.01.2016	662380.1631205673
07.01.2016	704715.6734693878
08.01.2016	583649.3583815029
09.01.2016	638665.4105960265
10.01.2016	522421.9314285714
11.01.2016	656381.0058823529
12.01.2016	606917.1
13.01.2016	676355.6554054054
14.01.2016	718566.3684210526
15.01.2016	785503.7704918033
16.01.2016	745876.4154929577
17.01.2016	754065.8476821192
18.01.2016	665508.7803468208
19.01.2016	773838.2105263158
20.01.2016	862095.0065789474
21.01.2016	840199.2919708029
22.01.2016	661855.7215909091
23.01.2016	571501.56424581
24.01.2016	619085.4736842106
25.01.2016	719355.9691358025
26.01.2016	742775.6875
27.01.2016	744016.670967742
28.01.2016	797069.2465753425
29.01.2016	686997.4556213018
30.01.2016	567548.0748663101
31.01.2016	554537.0165745856
01.02.2016	776969.546583851
02.02.2016	803890.6333333333
03.02.2016	645763.5418994414
04.02.2016	657826.8154761905
05.02.2016	646794.2234042553
06.02.2016	603149.725
07.02.2016	700184.9034090909
08.02.2016	819055.8175675676
09.02.2016	696156.5511363636
10.02.2016	738433.4146341464
11.02.2016	639298.2291666666
12.02.2016	615090.7777777778
13.02.2016	630542.9743589744
14.02.2016	624711.9759036144
15.02.2016	762567.7960526316
16.02.2016	760435.2753623188
17.02.2016	773961.0516129032
18.02.2016	650894.7159763314
19.02.2016	767116.0413793103
20.02.2016	737769.9266666666
21.02.2016	845762.453125
22.02.2016	898240.1023622047
23.02.2016	883189.8823529412
24.02.2016	918164.4915254237
25.02.2016	799025.1290322581
26.02.2016	765234.95
27.02.2016	673899.1088435374
28.02.2016	776566.6865671641
29.02.2016	913299.2105263158
01.03.2016	905035.8936170213
02.03.2016	900280.4076433121
03.03.2016	920832.7037037037
04.03.2016	786571.6967741936
05.03.2016	780037.2
06.03.2016	628856.2027027027
07.03.2016	708340.4436090225
08.03.2016	680366.7142857143
09.03.2016	744126.7202380953
10.03.2016	676986.8258064516
11.03.2016	614320.875
12.03.2016	574049.2569444445
13.03.2016	637964.8421052631
14.03.2016	726220.4539473684
15.03.2016	664197.9316770186
16.03.2016	668880.3421052631
17.03.2016	746761.9007092199
18.03.2016	739598.75
19.03.2016	640091.1397058824
20.03.2016	660703.4109589041
21.03.2016	754278.7841726618
22.03.2016	714047.5675675676
23.03.2016	674793.5033557047
24.03.2016	674120
25.03.2016	624015.4657534247
26.03.2016	625294.4444444445
27.03.2016	629456.5886524823
28.03.2016	674532.905882353
29.03.2016	836449.3630573249
30.03.2016	748907.1836734693
31.03.2016	845192.1048387097
01.04.2016	768427.0261437908
02.04.2016	798859.2086330935
03.04.2016	727052.9154929577
04.04.2016	669686.3493975904
05.04.2016	741679.1290322581
06.04.2016	706436.8343949044
07.04.2016	758243.1294964029
08.04.2016	718055.6944444445
09.04.2016	635264.8395061728
10.04.2016	553299.5028901735
11.04.2016	770970.6470588235
12.04.2016	835680.3108108108
13.04.2016	707264.9512195121
14.04.2016	714272.3170731707
15.04.2016	792579.0863309352
16.04.2016	674731.7101449275
17.04.2016	659291.1202531646
18.04.2016	837628.7462686567
19.04.2016	749866.6666666666
20.04.2016	696925.8848484849
21.04.2016	731790.4569536424
22.04.2016	774912.0979020979
23.04.2016	654661.3402777778
24.04.2016	728039.803030303
25.04.2016	874485.094488189
26.04.2016	813179.6887417219
27.04.2016	875343.3178294573
28.04.2016	897479.7555555556
29.04.2016	812847.4620253164
30.04.2016	757548.506849315
01.05.2016	625717.6
02.05.2016	751085.4713375797
03.05.2016	778229.6688741721
04.05.2016	707049.4550898203
05.05.2016	704524.7225806451
06.05.2016	685889.2777777778
07.05.2016	646522.5533333333
08.05.2016	578155.0714285715
09.05.2016	638243.081871345
10.05.2016	726908.9810126582
11.05.2016	813015.7744360903
12.05.2016	779993.9712230216
13.05.2016	762693.9013157894
14.05.2016	812342.9305555555
15.05.2016	777696.9568345323
16.05.2016	906763.5744680851
17.05.2016	867932.7446808511
18.05.2016	873731.7712418301
19.05.2016	955482.475
20.05.2016	781658.288590604
21.05.2016	891297.4539007092
22.05.2016	603581.7880434783
23.05.2016	646270.4777777778
24.05.2016	849967.387755102
25.05.2016	870538.463768116
26.05.2016	820479.0592592593
27.05.2016	948130.618705036
28.05.2016	863364.7518796993
29.05.2016	680078.2993197279
30.05.2016	891742.5416666666
31.05.2016	867019.9842519684
01.06.2016	839311.5944055944
02.06.2016	826838.3985507246
03.06.2016	832558.4436619718
04.06.2016	840556.0084033613
05.06.2016	611225.7411764705
06.06.2016	705457.1
07.06.2016	803602.8785714286
08.06.2016	802240.0277777778
09.06.2016	720621.0909090909
10.06.2016	822652.5416666666
11.06.2016	696120.8012820513
12.06.2016	830047.5342465753
13.06.2016	915602.7515527951
14.06.2016	955200.2424242424
15.06.2016	917150.3552631579
16.06.2016	957703.7181208053
17.06.2016	930753.7382550335
18.06.2016	867727.8987341772
19.06.2016	723107.5649717514
20.06.2016	780292.7256097561
21.06.2016	914910.0067114094
22.06.2016	945643.8062015504
23.06.2016	919795.8571428572
24.06.2016	942676.7054263566
25.06.2016	792597.8209876543
26.06.2016	762231.7328767123
27.06.2016	777207.4693877551
28.06.2016	760032.4121621621
29.06.2016	764559.2260273972
30.06.2016	797510.48
01.07.2016	749351.0709677419
02.07.2016	694817.1610738256
03.07.2016	614648.8116883116
04.07.2016	739326.4966887417
05.07.2016	789159.4413793103
06.07.2016	797548
07.07.2016	821500.401459854
08.07.2016	779844.9655172414
09.07.2016	658053.1812080537
10.07.2016	585813.6858974359
11.07.2016	793286.6923076923
